YYYY DOY Hour    X(au)     Y(au)     Z(au)
2022  73  12 -127.3365   10.1232   88.9977
2022  73  13 -127.3368   10.1232   88.9979
2022  73  14 -127.3371   10.1232   88.9981
2022  73  15 -127.3375   10.1232   88.9984
2022  73  16 -127.3378   10.1232   88.9986
2022  73  17 -127.3381   10.1232   88.9989
2022  73  18 -127.3385   10.1232   88.9991
2022  73  19 -127.3388   10.1232   88.9993
2022  73  20 -127.3391   10.1232   88.9996
2022  73  21 -127.3394   10.1232   88.9998
2022  73  22 -127.3398   10.1232   89.0001
2022  73  23 -127.3401   10.1232   89.0003
2022  74   0 -127.3404   10.1232   89.0005
2022  74   1 -127.3408   10.1232   89.0008
2022  74   2 -127.3411   10.1232   89.0010
2022  74   3 -127.3414   10.1232   89.0013
2022  74   4 -127.3417   10.1232   89.0015
2022  74   5 -127.3421   10.1232   89.0017
2022  74   6 -127.3424   10.1232   89.0020
2022  74   7 -127.3427   10.1232   89.0022
2022  74   8 -127.3431   10.1232   89.0025
2022  74   9 -127.3434   10.1232   89.0027
2022  74  10 -127.3437   10.1232   89.0029
2022  74  11 -127.3440   10.1232   89.0032
2022  74  12 -127.3444   10.1232   89.0034
2022  74  13 -127.3447   10.1232   89.0036
2022  74  14 -127.3450   10.1232   89.0039
2022  74  15 -127.3454   10.1232   89.0041
2022  74  16 -127.3457   10.1232   89.0044
2022  74  17 -127.3460   10.1231   89.0046
2022  74  18 -127.3464   10.1232   89.0049
2022  74  19 -127.3467   10.1231   89.0051
2022  74  20 -127.3470   10.1232   89.0053
2022  74  21 -127.3473   10.1232   89.0056
2022  74  22 -127.3477   10.1231   89.0058
2022  74  23 -127.3480   10.1232   89.0060
2022  75   0 -127.3483   10.1231   89.0063
2022  75   1 -127.3487   10.1231   89.0065
2022  75   2 -127.3490   10.1232   89.0068
2022  75   3 -127.3493   10.1231   89.0070
2022  75   4 -127.3497   10.1231   89.0072
2022  75   5 -127.3500   10.1231   89.0075
2022  75   6 -127.3503   10.1231   89.0077
2022  75   7 -127.3507   10.1231   89.0080
2022  75   8 -127.3510   10.1231   89.0082
2022  75   9 -127.3513   10.1231   89.0084
2022  75  10 -127.3516   10.1231   89.0087
2022  75  11 -127.3520   10.1231   89.0089
2022  75  12 -127.3523   10.1231   89.0092
2022  75  13 -127.3526   10.1231   89.0094
2022  75  14 -127.3530   10.1231   89.0096
2022  75  15 -127.3533   10.1231   89.0099
2022  75  16 -127.3536   10.1231   89.0101
2022  75  17 -127.3539   10.1231   89.0103
2022  75  18 -127.3543   10.1231   89.0106
2022  75  19 -127.3546   10.1231   89.0108
2022  75  20 -127.3549   10.1231   89.0111
2022  75  21 -127.3553   10.1231   89.0113
2022  75  22 -127.3556   10.1231   89.0116
2022  75  23 -127.3559   10.1231   89.0118
2022  76   0 -127.3562   10.1231   89.0120
2022  76   1 -127.3566   10.1231   89.0123
2022  76   2 -127.3569   10.1231   89.0125
2022  76   3 -127.3573   10.1231   89.0127
2022  76   4 -127.3576   10.1231   89.0130
2022  76   5 -127.3579   10.1231   89.0132
2022  76   6 -127.3582   10.1231   89.0135
2022  76   7 -127.3586   10.1231   89.0137
2022  76   8 -127.3589   10.1231   89.0140
2022  76   9 -127.3592   10.1231   89.0142
2022  76  10 -127.3595   10.1231   89.0144
2022  76  11 -127.3599   10.1231   89.0147
2022  76  12 -127.3602   10.1231   89.0149
2022  76  13 -127.3605   10.1231   89.0151
2022  76  14 -127.3609   10.1231   89.0154
2022  76  15 -127.3612   10.1231   89.0156
2022  76  16 -127.3615   10.1231   89.0159
2022  76  17 -127.3619   10.1230   89.0161
2022  76  18 -127.3622   10.1230   89.0163
2022  76  19 -127.3625   10.1230   89.0166
2022  76  20 -127.3628   10.1231   89.0168
2022  76  21 -127.3632   10.1231   89.0171
2022  76  22 -127.3635   10.1230   89.0173
2022  76  23 -127.3638   10.1230   89.0175
2022  77   0 -127.3642   10.1230   89.0178
2022  77   1 -127.3645   10.1230   89.0180
2022  77   2 -127.3648   10.1230   89.0183
2022  77   3 -127.3652   10.1230   89.0185
2022  77   4 -127.3655   10.1230   89.0187
2022  77   5 -127.3658   10.1230   89.0190
2022  77   6 -127.3661   10.1230   89.0192
2022  77   7 -127.3665   10.1230   89.0194
2022  77   8 -127.3668   10.1230   89.0197
2022  77   9 -127.3671   10.1230   89.0199
2022  77  10 -127.3675   10.1230   89.0202
2022  77  11 -127.3678   10.1230   89.0204
2022  77  12 -127.3681   10.1230   89.0206
2022  77  13 -127.3685   10.1230   89.0209
2022  77  14 -127.3688   10.1230   89.0211
2022  77  15 -127.3691   10.1230   89.0213
2022  77  16 -127.3694   10.1230   89.0216
2022  77  17 -127.3698   10.1230   89.0218
2022  77  18 -127.3701   10.1230   89.0221
2022  77  19 -127.3704   10.1230   89.0223
2022  77  20 -127.3708   10.1230   89.0226
2022  77  21 -127.3711   10.1230   89.0228
2022  77  22 -127.3714   10.1230   89.0230
2022  77  23 -127.3718   10.1230   89.0233
2022  78   0 -127.3721   10.1230   89.0235
2022  78   1 -127.3724   10.1230   89.0237
2022  78   2 -127.3727   10.1230   89.0240
2022  78   3 -127.3731   10.1230   89.0242
2022  78   4 -127.3734   10.1230   89.0245
2022  78   5 -127.3737   10.1230   89.0247
2022  78   6 -127.3741   10.1230   89.0249
2022  78   7 -127.3744   10.1230   89.0252
2022  78   8 -127.3747   10.1229   89.0254
2022  78   9 -127.3750   10.1230   89.0257
2022  78  10 -127.3754   10.1230   89.0259
2022  78  11 -127.3757   10.1230   89.0261
2022  78  12 -127.3760   10.1229   89.0264
2022  78  13 -127.3764   10.1229   89.0266
2022  78  14 -127.3767   10.1229   89.0269
2022  78  15 -127.3770   10.1230   89.0271
2022  78  16 -127.3774   10.1230   89.0273
2022  78  17 -127.3777   10.1229   89.0276
2022  78  18 -127.3780   10.1229   89.0278
2022  78  19 -127.3784   10.1229   89.0281
2022  78  20 -127.3787   10.1229   89.0283
2022  78  21 -127.3790   10.1230   89.0285
2022  78  22 -127.3793   10.1229   89.0288
2022  78  23 -127.3797   10.1229   89.0290
2022  79   0 -127.3800   10.1229   89.0293
2022  79   1 -127.3803   10.1229   89.0295
2022  79   2 -127.3806   10.1229   89.0297
2022  79   3 -127.3810   10.1229   89.0300
2022  79   4 -127.3813   10.1229   89.0302
2022  79   5 -127.3817   10.1229   89.0304
2022  79   6 -127.3820   10.1229   89.0307
2022  79   7 -127.3823   10.1229   89.0309
2022  79   8 -127.3826   10.1229   89.0312
2022  79   9 -127.3829   10.1229   89.0314
2022  79  10 -127.3833   10.1229   89.0316
2022  79  11 -127.3836   10.1229   89.0319
2022  79  12 -127.3839   10.1229   89.0321
2022  79  13 -127.3843   10.1229   89.0324
2022  79  14 -127.3846   10.1229   89.0326
2022  79  15 -127.3849   10.1229   89.0329
2022  79  16 -127.3853   10.1229   89.0331
2022  79  17 -127.3856   10.1229   89.0333
2022  79  18 -127.3859   10.1229   89.0336
2022  79  19 -127.3862   10.1229   89.0338
2022  79  20 -127.3866   10.1229   89.0340
2022  79  21 -127.3869   10.1229   89.0343
2022  79  22 -127.3872   10.1229   89.0345
2022  79  23 -127.3876   10.1229   89.0348
2022  80   0 -127.3879   10.1229   89.0350
2022  80   1 -127.3882   10.1229   89.0352
2022  80   2 -127.3886   10.1229   89.0355
2022  80   3 -127.3889   10.1228   89.0357
2022  80   4 -127.3892   10.1229   89.0360
2022  80   5 -127.3896   10.1229   89.0362
2022  80   6 -127.3899   10.1229   89.0364
2022  80   7 -127.3902   10.1229   89.0367
2022  80   8 -127.3905   10.1228   89.0369
2022  80   9 -127.3909   10.1228   89.0371
2022  80  10 -127.3912   10.1228   89.0374
2022  80  11 -127.3915   10.1229   89.0376
2022  80  12 -127.3919   10.1228   89.0379
2022  80  13 -127.3922   10.1228   89.0381
2022  80  14 -127.3925   10.1228   89.0383
2022  80  15 -127.3929   10.1228   89.0386
2022  80  16 -127.3932   10.1228   89.0388
2022  80  17 -127.3935   10.1228   89.0391
2022  80  18 -127.3938   10.1228   89.0393
2022  80  19 -127.3942   10.1228   89.0395
2022  80  20 -127.3945   10.1228   89.0398
2022  80  21 -127.3948   10.1228   89.0400
2022  80  22 -127.3951   10.1228   89.0403
2022  80  23 -127.3955   10.1228   89.0405
2022  81   0 -127.3958   10.1228   89.0407
2022  81   1 -127.3962   10.1228   89.0410
2022  81   2 -127.3965   10.1228   89.0412
2022  81   3 -127.3968   10.1228   89.0415
2022  81   4 -127.3971   10.1228   89.0417
2022  81   5 -127.3975   10.1228   89.0419
2022  81   6 -127.3978   10.1228   89.0422
2022  81   7 -127.3981   10.1228   89.0424
2022  81   8 -127.3984   10.1228   89.0427
2022  81   9 -127.3988   10.1228   89.0429
2022  81  10 -127.3991   10.1228   89.0431
2022  81  11 -127.3994   10.1228   89.0434
2022  81  12 -127.3998   10.1228   89.0436
2022  81  13 -127.4001   10.1228   89.0438
2022  81  14 -127.4004   10.1228   89.0441
2022  81  15 -127.4008   10.1228   89.0443
2022  81  16 -127.4011   10.1228   89.0446
2022  81  17 -127.4014   10.1228   89.0448
2022  81  18 -127.4017   10.1228   89.0451
2022  81  19 -127.4021   10.1228   89.0453
2022  81  20 -127.4024   10.1228   89.0455
2022  81  21 -127.4028   10.1228   89.0458
2022  81  22 -127.4031   10.1228   89.0460
2022  81  23 -127.4034   10.1228   89.0462
2022  82   0 -127.4037   10.1228   89.0465
2022  82   1 -127.4041   10.1228   89.0467
2022  82   2 -127.4044   10.1228   89.0470
2022  82   3 -127.4047   10.1227   89.0472
2022  82   4 -127.4050   10.1228   89.0474
2022  82   5 -127.4054   10.1228   89.0477
2022  82   6 -127.4057   10.1227   89.0479
2022  82   7 -127.4060   10.1228   89.0482
2022  82   8 -127.4064   10.1227   89.0484
2022  82   9 -127.4067   10.1227   89.0486
2022  82  10 -127.4070   10.1227   89.0489
2022  82  11 -127.4074   10.1227   89.0491
2022  82  12 -127.4077   10.1227   89.0493
2022  82  13 -127.4080   10.1227   89.0496
2022  82  14 -127.4084   10.1227   89.0498
2022  82  15 -127.4087   10.1227   89.0501
2022  82  16 -127.4090   10.1227   89.0503
2022  82  17 -127.4093   10.1227   89.0506
2022  82  18 -127.4097   10.1227   89.0508
2022  82  19 -127.4100   10.1227   89.0510
2022  82  20 -127.4103   10.1227   89.0513
2022  82  21 -127.4107   10.1227   89.0515
2022  82  22 -127.4110   10.1227   89.0517
2022  82  23 -127.4113   10.1227   89.0520
2022  83   0 -127.4116   10.1227   89.0522
2022  83   1 -127.4120   10.1227   89.0525
2022  83   2 -127.4123   10.1227   89.0527
2022  83   3 -127.4126   10.1227   89.0529
2022  83   4 -127.4130   10.1227   89.0532
2022  83   5 -127.4133   10.1227   89.0534
2022  83   6 -127.4136   10.1227   89.0537
2022  83   7 -127.4140   10.1227   89.0539
2022  83   8 -127.4143   10.1227   89.0541
2022  83   9 -127.4146   10.1227   89.0544
2022  83  10 -127.4149   10.1227   89.0546
2022  83  11 -127.4153   10.1227   89.0548
2022  83  12 -127.4156   10.1227   89.0551
2022  83  13 -127.4159   10.1227   89.0553
2022  83  14 -127.4163   10.1227   89.0556
2022  83  15 -127.4166   10.1227   89.0558
2022  83  16 -127.4169   10.1227   89.0561
2022  83  17 -127.4172   10.1227   89.0563
2022  83  18 -127.4176   10.1227   89.0565
2022  83  19 -127.4179   10.1227   89.0568
2022  83  20 -127.4182   10.1226   89.0570
2022  83  21 -127.4186   10.1227   89.0572
2022  83  22 -127.4189   10.1226   89.0575
2022  83  23 -127.4192   10.1227   89.0577
2022  84   0 -127.4195   10.1227   89.0580
2022  84   1 -127.4199   10.1226   89.0582
2022  84   2 -127.4202   10.1226   89.0584
2022  84   3 -127.4206   10.1226   89.0587
2022  84   4 -127.4209   10.1226   89.0589
2022  84   5 -127.4212   10.1227   89.0592
2022  84   6 -127.4215   10.1226   89.0594
2022  84   7 -127.4219   10.1226   89.0596
2022  84   8 -127.4222   10.1226   89.0599
2022  84   9 -127.4225   10.1226   89.0601
2022  84  10 -127.4228   10.1226   89.0604
2022  84  11 -127.4232   10.1226   89.0606
2022  84  12 -127.4235   10.1226   89.0608
2022  84  13 -127.4238   10.1226   89.0611
2022  84  14 -127.4242   10.1226   89.0613
2022  84  15 -127.4245   10.1226   89.0615
2022  84  16 -127.4248   10.1226   89.0618
2022  84  17 -127.4252   10.1226   89.0620
2022  84  18 -127.4255   10.1226   89.0623
2022  84  19 -127.4258   10.1226   89.0625
2022  84  20 -127.4261   10.1226   89.0628
2022  84  21 -127.4265   10.1226   89.0630
2022  84  22 -127.4268   10.1226   89.0632
2022  84  23 -127.4271   10.1226   89.0635
2022  85   0 -127.4275   10.1226   89.0637
2022  85   1 -127.4278   10.1226   89.0639
2022  85   2 -127.4281   10.1226   89.0642
2022  85   3 -127.4285   10.1226   89.0644
2022  85   4 -127.4288   10.1226   89.0647
2022  85   5 -127.4291   10.1226   89.0649
2022  85   6 -127.4295   10.1226   89.0651
2022  85   7 -127.4298   10.1226   89.0654
2022  85   8 -127.4301   10.1226   89.0656
2022  85   9 -127.4304   10.1226   89.0659
2022  85  10 -127.4308   10.1225   89.0661
2022  85  11 -127.4311   10.1226   89.0663
2022  85  12 -127.4314   10.1226   89.0666
2022  85  13 -127.4318   10.1226   89.0668
2022  85  14 -127.4321   10.1226   89.0671
2022  85  15 -127.4324   10.1225   89.0673
2022  85  16 -127.4327   10.1225   89.0675
2022  85  17 -127.4331   10.1226   89.0678
2022  85  18 -127.4334   10.1226   89.0680
2022  85  19 -127.4337   10.1226   89.0683
2022  85  20 -127.4340   10.1225   89.0685
2022  85  21 -127.4344   10.1225   89.0687
2022  85  22 -127.4347   10.1225   89.0690
2022  85  23 -127.4351   10.1225   89.0692
2022  86   0 -127.4354   10.1226   89.0695
2022  86   1 -127.4357   10.1225   89.0697
2022  86   2 -127.4360   10.1225   89.0699
2022  86   3 -127.4364   10.1225   89.0702
2022  86   4 -127.4367   10.1225   89.0704
2022  86   5 -127.4370   10.1225   89.0706
2022  86   6 -127.4373   10.1225   89.0709
2022  86   7 -127.4377   10.1225   89.0711
2022  86   8 -127.4380   10.1225   89.0714
2022  86   9 -127.4383   10.1225   89.0716
2022  86  10 -127.4387   10.1225   89.0718
2022  86  11 -127.4390   10.1225   89.0721
2022  86  12 -127.4393   10.1225   89.0723
2022  86  13 -127.4397   10.1225   89.0726
2022  86  14 -127.4400   10.1225   89.0728
2022  86  15 -127.4403   10.1225   89.0730
2022  86  16 -127.4407   10.1225   89.0733
2022  86  17 -127.4410   10.1225   89.0735
2022  86  18 -127.4413   10.1225   89.0737
2022  86  19 -127.4417   10.1225   89.0740
2022  86  20 -127.4420   10.1225   89.0742
2022  86  21 -127.4423   10.1225   89.0745
2022  86  22 -127.4426   10.1225   89.0747
2022  86  23 -127.4430   10.1225   89.0750
2022  87   0 -127.4433   10.1225   89.0752
2022  87   1 -127.4436   10.1225   89.0754
2022  87   2 -127.4439   10.1225   89.0757
2022  87   3 -127.4443   10.1225   89.0759
2022  87   4 -127.4446   10.1225   89.0762
2022  87   5 -127.4449   10.1224   89.0764
2022  87   6 -127.4453   10.1225   89.0766
2022  87   7 -127.4456   10.1225   89.0769
2022  87   8 -127.4459   10.1225   89.0771
2022  87   9 -127.4463   10.1225   89.0774
2022  87  10 -127.4466   10.1224   89.0776
2022  87  11 -127.4469   10.1224   89.0778
2022  87  12 -127.4473   10.1225   89.0781
2022  87  13 -127.4476   10.1224   89.0783
2022  87  14 -127.4479   10.1225   89.0786
2022  87  15 -127.4482   10.1224   89.0788
2022  87  16 -127.4486   10.1224   89.0790
2022  87  17 -127.4489   10.1224   89.0793
2022  87  18 -127.4492   10.1224   89.0795
2022  87  19 -127.4496   10.1224   89.0797
2022  87  20 -127.4499   10.1224   89.0800
2022  87  21 -127.4502   10.1224   89.0802
2022  87  22 -127.4505   10.1224   89.0804
2022  87  23 -127.4509   10.1224   89.0807
2022  88   0 -127.4512   10.1224   89.0809
2022  88   1 -127.4515   10.1224   89.0812
2022  88   2 -127.4519   10.1224   89.0814
2022  88   3 -127.4522   10.1224   89.0816
2022  88   4 -127.4525   10.1224   89.0819
2022  88   5 -127.4529   10.1224   89.0821
2022  88   6 -127.4532   10.1224   89.0824
2022  88   7 -127.4535   10.1224   89.0826
2022  88   8 -127.4538   10.1224   89.0828
2022  88   9 -127.4542   10.1224   89.0831
2022  88  10 -127.4545   10.1224   89.0833
2022  88  11 -127.4548   10.1224   89.0836
2022  88  12 -127.4552   10.1224   89.0838
2022  88  13 -127.4555   10.1224   89.0840
2022  88  14 -127.4558   10.1224   89.0843
2022  88  15 -127.4562   10.1224   89.0845
2022  88  16 -127.4565   10.1224   89.0848
2022  88  17 -127.4568   10.1224   89.0850
2022  88  18 -127.4571   10.1224   89.0852
2022  88  19 -127.4575   10.1224   89.0855
2022  88  20 -127.4578   10.1224   89.0857
2022  88  21 -127.4581   10.1224   89.0860
2022  88  22 -127.4585   10.1224   89.0862
2022  88  23 -127.4588   10.1224   89.0864
2022  89   0 -127.4591   10.1224   89.0867
2022  89   1 -127.4595   10.1224   89.0869
2022  89   2 -127.4598   10.1224   89.0872
2022  89   3 -127.4601   10.1223   89.0874
2022  89   4 -127.4605   10.1224   89.0876
2022  89   5 -127.4608   10.1223   89.0879
2022  89   6 -127.4611   10.1224   89.0881
2022  89   7 -127.4614   10.1224   89.0883
2022  89   8 -127.4618   10.1223   89.0886
2022  89   9 -127.4621   10.1223   89.0888
2022  89  10 -127.4624   10.1223   89.0891
2022  89  11 -127.4627   10.1223   89.0893
2022  89  12 -127.4631   10.1224   89.0895
2022  89  13 -127.4634   10.1223   89.0898
2022  89  14 -127.4637   10.1223   89.0900
2022  89  15 -127.4641   10.1223   89.0903
2022  89  16 -127.4644   10.1223   89.0905
2022  89  17 -127.4647   10.1223   89.0907
2022  89  18 -127.4650   10.1223   89.0910
2022  89  19 -127.4654   10.1223   89.0912
2022  89  20 -127.4657   10.1223   89.0914
2022  89  21 -127.4660   10.1223   89.0917
2022  89  22 -127.4664   10.1223   89.0919
2022  89  23 -127.4667   10.1223   89.0922
2022  90   0 -127.4670   10.1223   89.0924
2022  90   1 -127.4674   10.1223   89.0927
2022  90   2 -127.4677   10.1223   89.0929
2022  90   3 -127.4680   10.1223   89.0931
2022  90   4 -127.4684   10.1223   89.0934
2022  90   5 -127.4687   10.1223   89.0936
2022  90   6 -127.4690   10.1223   89.0938
2022  90   7 -127.4693   10.1223   89.0941
2022  90   8 -127.4697   10.1223   89.0943
2022  90   9 -127.4700   10.1223   89.0946
2022  90  10 -127.4703   10.1223   89.0948
2022  90  11 -127.4707   10.1223   89.0950
2022  90  12 -127.4710   10.1223   89.0953
2022  90  13 -127.4713   10.1223   89.0955
2022  90  14 -127.4717   10.1223   89.0958
2022  90  15 -127.4720   10.1223   89.0960
2022  90  16 -127.4723   10.1223   89.0962
2022  90  17 -127.4726   10.1223   89.0965
2022  90  18 -127.4730   10.1222   89.0967
2022  90  19 -127.4733   10.1223   89.0970
2022  90  20 -127.4736   10.1223   89.0972
2022  90  21 -127.4740   10.1223   89.0974
2022  90  22 -127.4743   10.1223   89.0977
2022  90  23 -127.4746   10.1222   89.0979
2022  91   0 -127.4749   10.1222   89.0982
2022  91   1 -127.4753   10.1223   89.0984
2022  91   2 -127.4756   10.1223   89.0986
2022  91   3 -127.4759   10.1222   89.0989
2022  91   4 -127.4763   10.1222   89.0991
2022  91   5 -127.4766   10.1222   89.0994
2022  91   6 -127.4769   10.1222   89.0996
2022  91   7 -127.4773   10.1223   89.0998
2022  91   8 -127.4776   10.1222   89.1001
2022  91   9 -127.4779   10.1222   89.1003
2022  91  10 -127.4782   10.1222   89.1005
2022  91  11 -127.4786   10.1222   89.1008
2022  91  12 -127.4789   10.1222   89.1010
2022  91  13 -127.4792   10.1222   89.1013
2022  91  14 -127.4796   10.1222   89.1015
2022  91  15 -127.4799   10.1222   89.1018
2022  91  16 -127.4802   10.1222   89.1020
2022  91  17 -127.4806   10.1222   89.1022
2022  91  18 -127.4809   10.1222   89.1025
2022  91  19 -127.4812   10.1222   89.1027
